Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON,Year,Month,Day,DayOfWeek,Hour,Quarter,IsWeekend,TimeHour,TimeMinute,TimeOfDay
1948,201013314,09/22/2020 12:00:00 AM,09/21/2020 12:00:00 AM,2000,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,Unknown,,123,PARKING UNDERGROUND/BUILDING,,,AO,Adult Other,510,,,16800    VANOWEN                      ST,34.1939,-118.4993,2020.0,9.0,21.0,0.0,0.0,3.0,0,20,0,Evening
1949,200506494,02/27/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1530,5,Harbor,551,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 0432 0913 1243 1813 2000 0447,53,F,W,501,SINGLE FAMILY DWELLING,306.0,ROCK/THROWN OBJECT,AA,Adult Arrest,236,,,1500 S  WEYMOUTH                     PL,33.7421,-118.3102,2020.0,2.0,25.0,1.0,0.0,1.0,0,15,30,Afternoon
1950,201105289,01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1200,11,Northeast,1159,1,210,ROBBERY,1402 0305 0411 0344 0390 1822,36,F,H,109,PARK/PLAYGROUND,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,4700 N  FIGUEROA                     ST,34.1002,-118.2038,2020.0,1.0,30.0,3.0,0.0,1.0,0,12,0,Morning
1953,200900848,09/26/2020 12:00:00 AM,09/26/2020 12:00:00 AM,1315,9,Van Nuys,923,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1814 0913 0334 0449 2000,29,F,H,301,GAS STATION,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,236,,,14900    VICTORY                      BL,34.1903,-118.4574,2020.0,9.0,26.0,5.0,0.0,3.0,1,13,15,Afternoon
1954,200710489,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1425,7,Wilshire,723,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0416 0917 1212 0447 1822,0,M,X,101,STREET,212.0,BOTTLE,IC,Invest Cont,231,,,3RD                          ST,34.0719,-118.3614,2020.0,5.0,30.0,5.0,0.0,2.0,1,14,25,Afternoon
1956,200312906,06/19/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2000,3,Southwest,336,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,30TH                         ST,34.0274,-118.3089,2020.0,6.0,16.0,1.0,0.0,2.0,0,20,0,Evening
1958,201104646,01/16/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1700,11,Northeast,1132,1,480,BIKE - STOLEN,0344 0397,32,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,4000    LOS FELIZ                    BL,34.1134,-118.2791,2020.0,1.0,14.0,1.0,0.0,1.0,0,17,0,Afternoon
1962,200508618,04/23/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1600,5,Harbor,563,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 1822,25,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,1000 W  10TH                         ST,33.7353,-118.299,2020.0,4.0,22.0,2.0,0.0,2.0,0,16,0,Afternoon
1964,200511987,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1445,5,Harbor,529,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,2200 E  I                            ST,33.7828,-118.2345,2020.0,7.0,18.0,5.0,0.0,3.0,1,14,45,Afternoon
1966,200216440,10/21/2020 12:00:00 AM,10/21/2020 12:00:00 AM,145,2,Rampart,248,2,354,THEFT OF IDENTITY,1822 0100 1402,24,F,W,101,STREET,,,AO,Adult Other,354,998.0,,3RD,34.0591,-118.2635,2020.0,10.0,21.0,2.0,0.0,4.0,0,1,45,Night
1967,200717115,12/14/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1359,7,Wilshire,734,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394,29,M,A,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,300 S  FULLER                       AV,34.0678,-118.3518,2020.0,11.0,27.0,4.0,0.0,4.0,0,13,59,Afternoon
1968,200209225,04/21/2020 12:00:00 AM,04/21/2020 12:00:00 AM,2150,2,Rampart,248,1,220,ATTEMPTED ROBBERY,1100 0913 0334 0450 0329 1402 1817,50,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",101.0,REVOLVER,AO,Adult Other,220,998.0,,400    WITMER                       ST,34.0576,-118.2644,2020.0,4.0,21.0,1.0,0.0,2.0,0,21,50,Evening
1969,200610426,05/20/2020 12:00:00 AM,05/20/2020 12:00:00 AM,1150,6,Hollywood,647,2,888,TRESPASSING,1822 0601,0,X,X,503,HOTEL,,,IC,Invest Cont,888,,,6200    HOLLYWOOD                    BL,34.1017,-118.3245,2020.0,5.0,20.0,2.0,0.0,2.0,0,11,50,Morning
1970,201006427,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,2345,10,West Valley,1015,2,437,RESISTING ARREST,0906 1402 1212 2004 1822 1809 0915 0334 0359,0,M,O,101,STREET,,,AA,Adult Arrest,437,998.0,,VALERIO,34.2048,-118.5361,2020.0,2.0,24.0,0.0,0.0,1.0,0,23,45,Evening
1971,200110618,04/17/2020 12:00:00 AM,04/17/2020 12:00:00 AM,4,1,Central,118,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1414 1407 1822 0907 1402 0450 0906,21,F,B,101,STREET,106.0,UNKNOWN FIREARM,IC,Invest Cont,230,998.0,,ELMYRA                       ST,34.0644,-118.232,2020.0,4.0,17.0,4.0,0.0,2.0,0,0,4,Night
1974,200105087,01/15/2020 12:00:00 AM,01/15/2020 12:00:00 AM,1100,1,Central,162,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2004,40,M,B,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,700 W  7TH                          ST,34.048,-118.2577,2020.0,1.0,15.0,2.0,0.0,1.0,0,11,0,Morning
1976,200112640,06-01-2020 00:00,05/30/2020 12:00:00 AM,235,1,Central,142,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,41,M,B,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,740,,,300 S  HOPE                         ST,34.0537,-118.2523,2020.0,5.0,30.0,5.0,0.0,2.0,1,2,35,Night
1977,200105771,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2100,1,Central,192,1,330,BURGLARY FROM VEHICLE,1307 1609 0344 0329 1822,27,M,O,101,STREET,,,IC,Invest Cont,330,,,18TH                         ST,34.0353,-118.2698,2020.0,1.0,26.0,6.0,0.0,1.0,1,21,0,Evening
1978,200709519,05/21/2020 12:00:00 AM,05/14/2020 12:00:00 AM,200,7,Wilshire,745,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0385,45,M,K,101,STREET,,,IC,Invest Cont,331,,,S  LA BREA,34.0562,-118.3449,2020.0,5.0,14.0,3.0,0.0,2.0,0,2,0,Night
1979,201109681,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,730,11,Northeast,1109,2,624,BATTERY - SIMPLE ASSAULT,0400 0561,54,M,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,1400    EAGLE VISTA                  DR,34.1395,-118.1952,2020.0,5.0,23.0,5.0,0.0,2.0,1,7,30,Morning
1981,200414995,11/18/2020 12:00:00 AM,11/17/2020 12:00:00 AM,1750,4,Hollenbeck,487,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,GARNET,34.0282,-118.2147,2020.0,11.0,17.0,1.0,0.0,4.0,0,17,50,Afternoon
1984,201213061,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,355,12,77th Street,1257,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 0448 1814 2000,27,F,B,104,DRIVEWAY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,600 W  77TH                         ST,33.9698,-118.286,2020.0,5.0,17.0,6.0,0.0,2.0,1,3,55,Night
1985,200610799,05/31/2020 12:00:00 AM,05/31/2020 12:00:00 AM,130,6,Hollywood,646,1,310,BURGLARY,0329 0601 0325 1402 1409,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,310,740.0,998.0,6500 W  HOLLYWOOD                    BL,34.1016,-118.3317,2020.0,5.0,31.0,6.0,0.0,2.0,1,1,30,Night
1986,201008325,04/23/2020 12:00:00 AM,04/23/2020 12:00:00 AM,1545,10,West Valley,1065,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 0913,0,M,O,122,"VEHICLE, PASSENGER/TRUCK",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,740,,,NEWCASTLE                    AV,34.1645,-118.5244,2020.0,4.0,23.0,3.0,0.0,2.0,0,15,45,Afternoon
1989,200111014,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,900,1,Central,111,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0444 0416 0408 0913 2004,23,F,H,505,MOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,900 N  BROADWAY,34.0615,-118.2412,2020.0,4.0,26.0,6.0,0.0,2.0,1,9,0,Morning
1990,201005148,01/28/2020 12:00:00 AM,01/27/2020 12:00:00 AM,200,10,West Valley,1005,2,662,"BUNCO, GRAND THEFT",0800 0120 0701,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,8100    CHASTAIN                     AV,34.2176,-118.5229,2020.0,1.0,27.0,0.0,0.0,1.0,0,2,0,Night
1991,200906488,02/25/2020 12:00:00 AM,02/21/2020 12:00:00 AM,1600,9,Van Nuys,905,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,27,M,O,120,STORAGE SHED,,,IC,Invest Cont,341,,,7300    KESTER                       AV,34.203,-118.4575,2020.0,2.0,21.0,4.0,0.0,1.0,0,16,0,Afternoon
1993,201207733,02/22/2020 12:00:00 AM,01/22/2020 12:00:00 AM,1520,12,77th Street,1263,2,662,"BUNCO, GRAND THEFT",0800 0701,49,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,2100 W  MANCHESTER                   AV,33.9636,-118.3112,2020.0,1.0,22.0,2.0,0.0,1.0,0,15,20,Afternoon
1994,200322186,12/23/2020 12:00:00 AM,12/17/2020 12:00:00 AM,255,3,Southwest,321,2,354,THEFT OF IDENTITY,0100 1202,85,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,5100    SUNLIGHT                     PL,34.0225,-118.3582,2020.0,12.0,17.0,3.0,0.0,4.0,0,2,55,Night
1998,200105990,01/29/2020 12:00:00 AM,01/26/2020 12:00:00 AM,2330,1,Central,185,1,330,BURGLARY FROM VEHICLE,0344 1609 1307 0329 1822,34,M,W,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,11TH                         ST,34.0391,-118.2581,2020.0,1.0,26.0,6.0,0.0,1.0,1,23,30,Evening
2000,201309593,04/19/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1600,13,Newton,1326,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,28TH                         ST,34.0144,-118.25,2020.0,4.0,18.0,5.0,0.0,2.0,1,16,0,Afternoon
2002,200306603,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,1600,3,Southwest,308,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0334 0445 1813 2004 0913,36,F,H,101,STREET,219.0,SCREWDRIVER,IC,Invest Cont,236,,,21ST                         ST,34.0347,-118.2792,2020.0,2.0,13.0,3.0,0.0,1.0,0,16,0,Afternoon
2003,201009451,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1010,10,West Valley,1001,2,624,BATTERY - SIMPLE ASSAULT,0342 0913 0416 1420 0429,18,F,A,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,KESWICK                      ST,34.2106,-118.5579,2020.0,5.0,27.0,2.0,0.0,2.0,0,10,10,Morning
2004,200114108,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,1330,1,Central,185,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,51,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,900 S  SANTEE                       ST,34.0397,-118.2538,2020.0,6.0,28.0,6.0,0.0,2.0,1,13,30,Afternoon
2005,201011581,08-01-2020 00:00,07/31/2020 12:00:00 AM,2300,10,West Valley,1045,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822 1606 0321 0930,46,M,W,104,DRIVEWAY,,,IC,Invest Cont,420,,,17900    CALIFA                       ST,34.1783,-118.523,2020.0,7.0,31.0,4.0,0.0,3.0,0,23,0,Evening
2007,201009732,04/28/2020 12:00:00 AM,04/28/2020 12:00:00 AM,2300,10,West Valley,1003,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0416 0431 0605 1822 1309 2029 0417 0906,33,F,O,103,ALLEY,303.0,BRASS KNUCKLES,AO,Adult Other,230,,,SATICOY,34.2084,-118.536,2020.0,4.0,28.0,1.0,0.0,2.0,0,23,0,Evening
2008,200205367,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,2230,2,Rampart,265,1,210,ROBBERY,0342 1822 0416 0446 0417 0344 0352,33,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,LAKE                         ST,34.057,-118.2779,2020.0,1.0,28.0,1.0,0.0,1.0,0,22,30,Evening
2010,200205401,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,1100,2,Rampart,248,2,860,BATTERY WITH SEXUAL CONTACT,0400 0500 1822 0536 1251,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,400    WITMER                       ST,34.0576,-118.2644,2020.0,1.0,28.0,1.0,0.0,1.0,0,11,0,Morning
2012,200705366,01/29/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1105,7,Wilshire,721,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),325,46,M,W,416,THE BEVERLY CENTER,,,IC,Invest Cont,343,,,8500    BEVERLY                      BL,34.0761,-118.3766,2020.0,1.0,29.0,2.0,0.0,1.0,0,11,5,Morning
2015,201215269,06/24/2020 12:00:00 AM,06/24/2020 12:00:00 AM,945,12,77th Street,1233,2,888,TRESPASSING,913,32,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,888,,,1900 W  SLAUSON                      AV,33.9891,-118.3125,2020.0,6.0,24.0,2.0,0.0,2.0,0,9,45,Morning
2019,201007653,03/30/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1330,10,West Valley,1039,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 1813 1814 0448 2000 1243,41,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,16100    VANOWEN                      ST,34.1939,-118.4836,2020.0,3.0,30.0,0.0,0.0,1.0,0,13,30,Afternoon
2020,201227065,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,600,12,77th Street,1243,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0342 1202 0344 0327 1822,0,X,X,206,TV/RADIO/APPLIANCE,,,IC,Invest Cont,440,,,6400 S  WESTERN                      AV,33.9806,-118.309,2020.0,12.0,24.0,3.0,0.0,4.0,0,6,0,Night
2024,200810126,05/30/2020 12:00:00 AM,05/30/2020 12:00:00 AM,30,8,West LA,827,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0602 0417 0416 0360 0913,56,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,600 S  BARRINGTON                   AV,34.0577,-118.4681,2020.0,5.0,30.0,5.0,0.0,2.0,1,0,30,Night
2026,200609752,04/29/2020 12:00:00 AM,04/21/2020 12:00:00 AM,920,6,Hollywood,644,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0329 1601 1607,59,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,341,,,1400 N  VISTA                        ST,34.0962,-118.3517,2020.0,4.0,21.0,1.0,0.0,2.0,0,9,20,Morning
2027,200816103,10/27/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1355,8,West LA,833,2,860,BATTERY WITH SEXUAL CONTACT,500,20,F,O,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,860,,,1200    WESTWOOD                     BL,34.0581,-118.4434,2020.0,10.0,27.0,1.0,0.0,4.0,0,13,55,Afternoon
2030,200206982,02/27/2020 12:00:00 AM,02/27/2020 12:00:00 AM,2040,2,Rampart,237,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0447 0340 0913,25,M,H,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,,,BEVERLY,34.0634,-118.263,2020.0,2.0,27.0,3.0,0.0,1.0,0,20,40,Evening
2032,201109670,05/18/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1700,11,Northeast,1162,2,624,BATTERY - SIMPLE ASSAULT,1402 0913 1817 2034,23,F,W,501,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,998.0,,1200 N  VIRGIL                       AV,34.0935,-118.2866,2020.0,5.0,17.0,6.0,0.0,2.0,1,17,0,Afternoon
2036,201200730,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,1550,12,77th Street,1239,1,251,SHOTS FIRED AT INHABITED DWELLING,0906 1100 1402 1407 1822,29,F,H,501,SINGLE FAMILY DWELLING,106.0,UNKNOWN FIREARM,IC,Invest Cont,251,998.0,,1100 W  60TH                         ST,33.9859,-118.2937,2020.0,6.0,17.0,2.0,0.0,2.0,0,15,50,Afternoon
2037,200707580,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1955,7,Wilshire,706,1,210,ROBBERY,355,20,M,W,108,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,800 N  HIGHLAND                     AV,34.0853,-118.3386,2020.0,3.0,18.0,2.0,0.0,1.0,0,19,55,Evening
2040,200908665,04/20/2020 12:00:00 AM,04/19/2020 12:00:00 AM,1930,9,Van Nuys,943,1,761,BRANDISH WEAPON,0334 0605 1822 0432,48,M,W,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,761,,,HAZELTINE                    AV,34.1721,-118.44,2020.0,4.0,19.0,6.0,0.0,2.0,1,19,30,Evening
2041,200817718,12/19/2020 12:00:00 AM,12/18/2020 12:00:00 AM,1318,8,West LA,822,2,662,"BUNCO, GRAND THEFT",0701 0800 0344 1822,48,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,16100 W  SUNSET                       BL,34.0489,-118.5366,2020.0,12.0,18.0,4.0,0.0,4.0,0,13,18,Afternoon
2042,200809872,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,449,8,West LA,886,1,310,BURGLARY,0344 1605,51,F,B,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,9700 W  PICO                         BL,34.0475,-118.4032,2020.0,5.0,25.0,0.0,0.0,2.0,0,4,49,Night
2043,201011270,07/23/2020 12:00:00 AM,07/21/2020 12:00:00 AM,2000,10,West Valley,1065,1,330,BURGLARY FROM VEHICLE,0344 9999 1822 0377,23,F,H,101,STREET,,,IC,Invest Cont,330,,,ZELZAH                       AV,34.1643,-118.5221,2020.0,7.0,21.0,1.0,0.0,3.0,0,20,0,Evening
2044,200907051,02/29/2020 12:00:00 AM,02/28/2020 12:00:00 AM,640,9,Van Nuys,963,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,15200    HARTSOOK                     ST,34.164,-118.464,2020.0,2.0,28.0,4.0,0.0,1.0,0,6,40,Night
2046,200121573,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,1300,1,Central,161,2,625,OTHER ASSAULT,1822 0444 0429,56,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,700 S  FIGUEROA                     ST,34.0483,-118.2631,2020.0,11.0,25.0,2.0,0.0,4.0,0,13,0,Afternoon
2047,200817559,12/14/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1230,8,West LA,889,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202 0913 0603,64,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,1900 S  GARTH                        AV,34.0407,-118.3791,2020.0,12.0,14.0,0.0,0.0,4.0,0,12,30,Morning
2049,200122904,12/29/2020 12:00:00 AM,08/15/2020 12:00:00 AM,415,1,Central,164,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0913,0,M,W,244,TOBACCO SHOP,,,AO,Adult Other,745,,,100 W  7TH                          ST,34.0446,-118.2507,2020.0,8.0,15.0,5.0,0.0,3.0,1,4,15,Night
2053,200918485,12/15/2020 12:00:00 AM,12/13/2020 12:00:00 AM,1555,9,Van Nuys,919,2,354,THEFT OF IDENTITY,0922 0100,34,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,13400    VANOWEN                      ST,34.1939,-118.4243,2020.0,12.0,13.0,6.0,0.0,4.0,1,15,55,Afternoon
2056,200105637,01/24/2020 12:00:00 AM,01/23/2020 12:00:00 AM,1145,1,Central,158,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1218 0377 0913 1817 0344,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,500    CERES                        AV,34.0416,-118.2398,2020.0,1.0,23.0,3.0,0.0,1.0,0,11,45,Morning
2057,200213832,08/16/2020 12:00:00 AM,08/16/2020 12:00:00 AM,1330,2,Rampart,271,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2000 0913 0344 1813 1243,21,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,440,,,900 S  GRAND VIEW                   ST,34.0529,-118.2819,2020.0,8.0,16.0,6.0,0.0,3.0,1,13,30,Afternoon
2060,201113750,09/19/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1900,11,Northeast,1134,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,2600 W  AVENUE 31,34.1096,-118.2395,2020.0,9.0,18.0,4.0,0.0,3.0,0,19,0,Evening
2062,200808456,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1305,8,West LA,837,1,310,BURGLARY,0344 2004 1822,21,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,310,,,400    LANDFAIR                     AV,34.0705,-118.4532,2020.0,4.0,18.0,5.0,0.0,2.0,1,13,5,Afternoon
2064,200405764,02/14/2020 12:00:00 AM,01/15/2020 12:00:00 AM,200,4,Hollenbeck,437,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),344,0,X,X,108,PARKING LOT,,,IC,Invest Cont,331,,,2200 N  INDIANA                      AV,34.069,-118.1927,2020.0,1.0,15.0,2.0,0.0,1.0,0,2,0,Night
2065,201207270,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,300,12,77th Street,1232,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,420,,,2400 W  SLAUSON                      AV,33.9891,-118.3196,2020.0,2.0,16.0,6.0,0.0,1.0,1,3,0,Night
2066,200216787,10/28/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1900,2,Rampart,235,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,3RD                          ST,34.063,-118.2727,2020.0,10.0,25.0,6.0,0.0,4.0,1,19,0,Evening
2067,200116286,07/27/2020 12:00:00 AM,07/25/2020 12:00:00 AM,1855,1,Central,123,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1501,0,X,X,101,STREET,,,IC,Invest Cont,745,,,300 W  1ST                          ST,34.0536,-118.2455,2020.0,7.0,25.0,5.0,0.0,3.0,1,18,55,Afternoon
2075,200704804,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,35,7,Wilshire,762,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1259,15,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,,,1400 S  POINT VIEW                   ST,34.0522,-118.3699,2020.0,1.0,17.0,4.0,0.0,1.0,0,0,35,Night
2076,201011177,07/19/2020 12:00:00 AM,07/19/2020 12:00:00 AM,1030,10,West Valley,1043,2,625,OTHER ASSAULT,1822 0356 0209,38,M,O,102,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,625,,,BURBANK                      BL,34.1769,-118.5384,2020.0,7.0,19.0,6.0,0.0,3.0,1,10,30,Morning
2077,200712026,07/26/2020 12:00:00 AM,07/14/2020 12:00:00 AM,100,7,Wilshire,773,2,649,DOCUMENT FORGERY / STOLEN FELONY,0923 1822,33,M,W,102,SIDEWALK,,,IC,Invest Cont,649,,,5100    VENICE                       BL,34.045,-118.3511,2020.0,7.0,14.0,1.0,0.0,3.0,0,1,0,Night
2078,201013431,09/25/2020 12:00:00 AM,09/25/2020 12:00:00 AM,500,10,West Valley,1067,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300 1420,36,M,W,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,331,,,5400    WHITE OAK                    AV,34.1693,-118.5184,2020.0,9.0,25.0,4.0,0.0,3.0,0,5,0,Night
2080,201107786,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,900,11,Northeast,1136,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1606,29,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,420,,,3800 W  AVENUE 41,34.121,-118.2271,2020.0,3.0,27.0,4.0,0.0,1.0,0,9,0,Morning
